route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15237849,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15237850,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15237851,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15237852,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15237853,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238035,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238036,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241306,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241307,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241308,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241309,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241310,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241311,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241312,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241313,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241314,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241315,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241316,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241317,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241318,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241319,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241320,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241321,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241322,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241323,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241324,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241325,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241326,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241327,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241328,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241329,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241330,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241331,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241332,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241333,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241334,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241335,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241336,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15267652,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369568,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369569,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369570,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369571,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369572,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369573,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369574,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369575,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369576,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369577,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369578,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369579,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
17,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15369581,R KERHUON Kerjean,,1,,17_1_170016_43AAE19E539F7019061424CC0EBCDB69_ST_JJ_KERJAN_1_31,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238290,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238291,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238292,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238293,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238294,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238295,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238296,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238297,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238298,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238299,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238300,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238301,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238302,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241283,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241284,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241287,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241289,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241273,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241274,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241275,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241276,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241277,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241278,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241279,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241280,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-B04-Samedi-00-B_SEPT21-B05-Samedi-00,15241291,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15243073,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15243074,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15243075,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15243076,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15243077,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15243078,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15243079,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15258055,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15258057,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-C09-Dimanche-05-B_SEPT21-C10-Dimanche-00,15258059,R KERHUON Danton,,1,,18_1_180003_011A41B01FD21791E999014DCEFA7DEC_PTGUI_2_DANTON_1_20,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238277,GUIPAVAS Porte G,,0,,18_0_180012_34F6AF419DA7DA80B198436748CCC235_DANTON_2_PTGUI_2_21,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238278,GUIPAVAS Porte G,,0,,18_0_180012_34F6AF419DA7DA80B198436748CCC235_DANTON_2_PTGUI_2_21,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238279,GUIPAVAS Porte G,,0,,18_0_180012_34F6AF419DA7DA80B198436748CCC235_DANTON_2_PTGUI_2_21,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238280,GUIPAVAS Porte G,,0,,18_0_180012_34F6AF419DA7DA80B198436748CCC235_DANTON_2_PTGUI_2_21,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238281,GUIPAVAS Porte G,,0,,18_0_180012_34F6AF419DA7DA80B198436748CCC235_DANTON_2_PTGUI_2_21,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238282,GUIPAVAS Porte G,,0,,18_0_180012_34F6AF419DA7DA80B198436748CCC235_DANTON_2_PTGUI_2_21,1,0
18,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15238283,GUIPAVAS Porte G,,0,,18_0_180012_34F6AF419DA7DA80B198436748CCC235_DANTON_2_PTGUI_2_21,1,0
